Источник,Год публикации,Автор,Страна,Место,Ссылка,Широта ,Долгота,
Аннотированный список жуков-златок (Coleoptera: Buprestidae) лесостепной и степной зон Украины,2010,А.В. Прохоров,Украина,Донецкая обл.: Славянский р-н: с. Богородичное,https://www.researchgate.net/profile/Alex-Prokhorov/publication/307440399_Annotated_list_of_buprestid_beetles_Coleoptera_Buprestidae_of_the_wood-and-steppe_and_steppe_zones_of_Ukraine/links/57c5906b08ae7642019b08c7/Annotated-list-of-buprestid-beetles-Coleoptera-Buprestidae-of-the-wood-and-steppe-and-steppe-zones-of-Ukraine.pdf,49.017,37.533,
Аннотированный список жуков-златок (Coleoptera: Buprestidae) лесостепной и степной зон Украины,2010,А.В. Прохоров,Украина,Донецкая обл.: Першотравневый р-н: л-во «Азовская дача»,https://www.researchgate.net/profile/Alex-Prokhorov/publication/307440399_Annotated_list_of_buprestid_beetles_Coleoptera_Buprestidae_of_the_wood-and-steppe_and_steppe_zones_of_Ukraine/links/57c5906b08ae7642019b08c7/Annotated-list-of-buprestid-beetles-Coleoptera-Buprestidae-of-the-wood-and-steppe-and-steppe-zones-of-Ukraine.pdf,47.017,37.483,
Аннотированный список жуков-златок (Coleoptera: Buprestidae) лесостепной и степной зон Украины,2010,А.В. Прохоров,Украина,Донецкая обл.: Володарский р-н: пгт Володарское,https://www.researchgate.net/profile/Alex-Prokhorov/publication/307440399_Annotated_list_of_buprestid_beetles_Coleoptera_Buprestidae_of_the_wood-and-steppe_and_steppe_zones_of_Ukraine/links/57c5906b08ae7642019b08c7/Annotated-list-of-buprestid-beetles-Coleoptera-Buprestidae-of-the-wood-and-steppe-and-steppe-zones-of-Ukraine.pdf,47.117,37.483,
Аннотированный список жуков-златок (Coleoptera: Buprestidae) лесостепной и степной зон Украины,2010,А.В. Прохоров,Украина,"Донецкая обл.: Володарский р-н: УСПЗ, отд. «Каменные могилы»",https://www.researchgate.net/profile/Alex-Prokhorov/publication/307440399_Annotated_list_of_buprestid_beetles_Coleoptera_Buprestidae_of_the_wood-and-steppe_and_steppe_zones_of_Ukraine/links/57c5906b08ae7642019b08c7/Annotated-list-of-buprestid-beetles-Coleoptera-Buprestidae-of-the-wood-and-steppe-and-steppe-zones-of-Ukraine.pdf,47.117,37.483,
Аннотированный список жуков-златок (Coleoptera: Buprestidae) лесостепной и степной зон Украины,2010,А.В. Прохоров,Украина,Днепропетровская обл.: Синельниковский р-н: окр. с. Раевка,https://www.researchgate.net/profile/Alex-Prokhorov/publication/307440399_Annotated_list_of_buprestid_beetles_Coleoptera_Buprestidae_of_the_wood-and-steppe_and_steppe_zones_of_Ukraine/links/57c5906b08ae7642019b08c7/Annotated-list-of-buprestid-beetles-Coleoptera-Buprestidae-of-the-wood-and-steppe-and-steppe-zones-of-Ukraine.pdf,48.333,36.000,
Аннотированный список жуков-златок (Coleoptera: Buprestidae) лесостепной и степной зон Украины,2010,А.В. Прохоров,Украина,Днепропетровская обл.: Новомосковский р-н: окр. с. Андреевка,https://www.researchgate.net/profile/Alex-Prokhorov/publication/307440399_Annotated_list_of_buprestid_beetles_Coleoptera_Buprestidae_of_the_wood-and-steppe_and_steppe_zones_of_Ukraine/links/57c5906b08ae7642019b08c7/Annotated-list-of-buprestid-beetles-Coleoptera-Buprestidae-of-the-wood-and-steppe-and-steppe-zones-of-Ukraine.pdf,48.667,35.167,
Вредители тополей в восточной части Украины и в Крыму,1963,"Г. А. Тимченко, А. Г. Тремль",Украина,старая Гута,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjA-LmAv-yTAxVwKhAIHZJuGLkQFnoECBoQAQ&url=https%3A%2F%2Fwww.zin.ru%2Fjournals%2Fentrev%2FPDF%2Farchive%2Fpdf_papers%2F1963.42%2F1963.42(4)_793-810.pdf&usg=AOvVaw2ZfHMlbZWWjLlHQcEgemB8&opi=89978449,50.2656,27.6378,
Вредители тополей в восточной части Украины и в Крыму,1963,"Г. А. Тимченко, А. Г. Тремль",Украина,г. Симферополь,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjA-LmAv-yTAxVwKhAIHZJuGLkQFnoECBoQAQ&url=https%3A%2F%2Fwww.zin.ru%2Fjournals%2Fentrev%2FPDF%2Farchive%2Fpdf_papers%2F1963.42%2F1963.42(4)_793-810.pdf&usg=AOvVaw2ZfHMlbZWWjLlHQcEgemB8&opi=89978449,44.9522,34.1024,
"Обзор жуков-златок (Coleoptera, Buprestidae) Монгольской Народной Республики",1989,"А.В. Алексеев, М.Г. Волкович",Монголия,с. Шамар,https://elibrary.ru/item.asp?id=26646916,50.1137,106.1843,
"Обзор жуков-златок (Coleoptera, Buprestidae) Монгольской Народной Республики",1989,"А.В. Алексеев, М.Г. Волкович",Монголия,75км ЮЗ Баян-Дуна,https://elibrary.ru/item.asp?id=26646916,49.244,112.624,
"Обзор жуков-златок (Coleoptera, Buprestidae) Монгольской Народной Республики",1989,"А.В. Алексеев, М.Г. Волкович",Монголия,"г.Дэрхин-Цаган-Обо, 60км ВСВ Баян-Бурда",https://elibrary.ru/item.asp?id=26646916,46.367,99.633,
"Diversity and larval leaf-mining habits of Japanese jewel beetles of the tribe Tracheini (Coleoptera, Buprestidae)",2023,"Makoto Kato, Atsushi Kawakita",Япония,"Matsuo-kozan, , Iwate Pref; ",https://pmc.ncbi.nlm.nih.gov/articles/PMC10206759/,39.700,141.500,
"Diversity and larval leaf-mining habits of Japanese jewel beetles of the tribe Tracheini (Coleoptera, Buprestidae)",2023,"Makoto Kato, Atsushi Kawakita",Япония," Nasu, Nasu- gun, Tochigi Pref",https://pmc.ncbi.nlm.nih.gov/articles/PMC10206759/,36.950,139.750,
"Contribution to the knowledge of beetles (Insecta Coleoptera) of some protected areas of Apulia, Basilicata and Calabria (Italy)",2020,Fernando Angelini,Италия,Caregano Promontory,https://www.researchgate.net/profile/Fernando-Angelini/publication/340342669_Contribution_to_the_knowledge_of_beetles_Insecta_Coleoptera_of_some_protected_areas_of_Apulia_Basilicata_and_Calabria_Italy/links/5e84830f299bf130796df5ad/Contribution-to-the-knowledge-of-beetles-Insecta-Coleoptera-of-some-protected-areas-of-Apulia-Basilicata-and-Calabria-Italy.pdf,40.270,15.920,
"Contribution to the knowledge of beetles (Insecta Coleoptera) of some protected areas of Apulia, Basilicata and Calabria (Italy)",2020,Fernando Angelini,Италия,Pantano Lake of Pignola,https://www.researchgate.net/profile/Fernando-Angelini/publication/340342669_Contribution_to_the_knowledge_of_beetles_Insecta_Coleoptera_of_some_protected_areas_of_Apulia_Basilicata_and_Calabria_Italy/links/5e84830f299bf130796df5ad/Contribution-to-the-knowledge-of-beetles-Insecta-Coleoptera-of-some-protected-areas-of-Apulia-Basilicata-and-Calabria-Italy.pdf,40.560,15.700,
"Contribution to the knowledge of beetles (Insecta Coleoptera) of some protected areas of Apulia, Basilicata and Calabria (Italy)",2020,Fernando Angelini,Италия,M. Vulture Monicchio,https://www.researchgate.net/profile/Fernando-Angelini/publication/340342669_Contribution_to_the_knowledge_of_beetles_Insecta_Coleoptera_of_some_protected_areas_of_Apulia_Basilicata_and_Calabria_Italy/links/5e84830f299bf130796df5ad/Contribution-to-the-knowledge-of-beetles-Insecta-Coleoptera-of-some-protected-areas-of-Apulia-Basilicata-and-Calabria-Italy.pdf,40.930,15.600,
"Contribution to the knowledge of beetles (Insecta Coleoptera) of some protected areas of Apulia, Basilicata and Calabria (Italy)",2020,Fernando Angelini,Италия,Central Lukan Alpens,https://www.researchgate.net/profile/Fernando-Angelini/publication/340342669_Contribution_to_the_knowledge_of_beetles_Insecta_Coleoptera_of_some_protected_areas_of_Apulia_Basilicata_and_Calabria_Italy/links/5e84830f299bf130796df5ad/Contribution-to-the-knowledge-of-beetles-Insecta-Coleoptera-of-some-protected-areas-of-Apulia-Basilicata-and-Calabria-Italy.pdf,40.540,15.710,
"Contribution to the knowledge of beetles (Insecta Coleoptera) of some protected areas of Apulia, Basilicata and Calabria (Italy)",2020,Fernando Angelini,Италия,Polino massif,https://www.researchgate.net/profile/Fernando-Angelini/publication/340342669_Contribution_to_the_knowledge_of_beetles_Insecta_Coleoptera_of_some_protected_areas_of_Apulia_Basilicata_and_Calabria_Italy/links/5e84830f299bf130796df5ad/Contribution-to-the-knowledge-of-beetles-Insecta-Coleoptera-of-some-protected-areas-of-Apulia-Basilicata-and-Calabria-Italy.pdf,40.350,16.590,
"Contribution to the knowledge of beetles (Insecta Coleoptera) of some protected areas of Apulia, Basilicata and Calabria (Italy)",2020,Fernando Angelini,Италия,Sila Plateau,https://www.researchgate.net/profile/Fernando-Angelini/publication/340342669_Contribution_to_the_knowledge_of_beetles_Insecta_Coleoptera_of_some_protected_areas_of_Apulia_Basilicata_and_Calabria_Italy/links/5e84830f299bf130796df5ad/Contribution-to-the-knowledge-of-beetles-Insecta-Coleoptera-of-some-protected-areas-of-Apulia-Basilicata-and-Calabria-Italy.pdf,39.390,16.590,
"Contribution to the knowledge of beetles (Insecta Coleoptera) of some protected areas of Apulia, Basilicata and Calabria (Italy)",2020,Fernando Angelini,Италия,Aspromonte,https://www.researchgate.net/profile/Fernando-Angelini/publication/340342669_Contribution_to_the_knowledge_of_beetles_Insecta_Coleoptera_of_some_protected_areas_of_Apulia_Basilicata_and_Calabria_Italy/links/5e84830f299bf130796df5ad/Contribution-to-the-knowledge-of-beetles-Insecta-Coleoptera-of-some-protected-areas-of-Apulia-Basilicata-and-Calabria-Italy.pdf,38.150,16.100,
"The Coleoptera of the British Islands. A descriptive account of the families, genera, and species indigenous to Great Britain and Ireland, with notes as to localities, habitats, etc.",1913,"W.W. Fowler, Horace St. John Donisthorpe",Англия,Donisthorpe: Pamber Forest,https://www.biodiversitylibrary.org/bibliography/14423,51.324,-1.128,
"The Coleoptera of the British Islands. A descriptive account of the families, genera, and species indigenous to Great Britain and Ireland, with notes as to localities, habitats, etc.",1913,"W.W. Fowler, Horace St. John Donisthorpe",Англия,Walker: Bagley Wood,https://www.biodiversitylibrary.org/bibliography/14423,51.724,-1.270,
"The Coleoptera of the British Islands. A descriptive account of the families, genera, and species indigenous to Great Britain and Ireland, with notes as to localities, habitats, etc.",1913,"W.W. Fowler, Horace St. John Donisthorpe",Англия,Wigham: Poringland,https://www.biodiversitylibrary.org/bibliography/14423,52.572,1.347,
"The Coleoptera of the British Islands. A descriptive account of the families, genera, and species indigenous to Great Britain and Ireland, with notes as to localities, habitats, etc.",1913,"W.W. Fowler, Horace St. John Donisthorpe",Англия,Wigham: Norfolk ,https://www.biodiversitylibrary.org/bibliography/14423,52.670,1.260,
The contribution that the management of land for sporting purposes has made to conservation in Lincolnshire,2013,Ian Macalpine-Leny,Англия,VC53 South Lincolnshire: Potterhanworth Wood,https://dn790002.ca.archive.org/0/items/lincolnshirenatu2832unse/lincolnshirenatu2832unse.pdf,53.180,-0.380,
,,,,VC54 North Lincolnshire: Bardney Limewoods NNR,,53.220,-0.330,
"Записки Крымского общества естествоиспытателей и любителей природы, том 5",1916,ред. Н.Н. Клепинин,Россия,Севастополь,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwjaoPKLv-yTAxUWAxAIHVPzLVYQFnoECDgQAQ&url=https%3A%2F%2Firbis-nbuv.gov.ua%2Fulib%2Fitem%2Fukr0000021426&usg=AOvVaw0yH8mlAMAv_hsCtHZrwrpw&opi=89978449,44.6167,33.5333,
"Записки Крымского общества естествоиспытателей и любителей природы, том 6",1916,ред. Н.Н. Клепинин,Россия,Инкерман,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwjaoPKLv-yTAxUWAxAIHVPzLVYQFnoECDgQAQ&url=https%3A%2F%2Firbis-nbuv.gov.ua%2Fulib%2Fitem%2Fukr0000021426&usg=AOvVaw0yH8mlAMAv_hsCtHZrwrpw&opi=89978449,44.6142,33.6083,
"Записки Крымского общества естествоиспытателей и любителей природы, том 7",1916,ред. Н.Н. Клепинин,Россия,ст. Бельбек,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwjaoPKLv-yTAxUWAxAIHVPzLVYQFnoECDgQAQ&url=https%3A%2F%2Firbis-nbuv.gov.ua%2Fulib%2Fitem%2Fukr0000021426&usg=AOvVaw0yH8mlAMAv_hsCtHZrwrpw&opi=89978449,44.6833,33.5833,
"Записки Крымского общества естествоиспытателей и любителей природы, том 8",1916,ред. Н.Н. Клепинин,Россия,Кишлан,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwjaoPKLv-yTAxUWAxAIHVPzLVYQFnoECDgQAQ&url=https%3A%2F%2Firbis-nbuv.gov.ua%2Fulib%2Fitem%2Fukr0000021426&usg=AOvVaw0yH8mlAMAv_hsCtHZrwrpw&opi=89978449,44.6333,33.8000,
